Source,Target,Type,Weight
47,78,Undirected,2
47,94,Undirected,4
47,95,Undirected,4
47,121,Undirected,1
48,2,Undirected,1
48,3,Undirected,18
48,8,Undirected,5
48,11,Undirected,1
48,13,Undirected,1
48,15,Undirected,8
48,17,Undirected,2
48,19,Undirected,1
48,20,Undirected,1
48,22,Undirected,1
48,30,Undirected,1
48,36,Undirected,1
48,41,Undirected,16
48,42,Undirected,7
48,43,Undirected,5
48,49,Undirected,7
48,50,Undirected,10
48,52,Undirected,3
48,53,Undirected,4
48,55,Undirected,1
48,58,Undirected,4
48,59,Undirected,7
48,62,Undirected,2
48,65,Undirected,1
48,106,Undirected,1
48,107,Undirected,1
48,174,Undirected,1
49,3,Undirected,7
49,11,Undirected,1
49,13,Undirected,1
49,15,Undirected,4
49,17,Undirected,1
49,22,Undirected,1
49,30,Undirected,1
49,41,Undirected,1
49,42,Undirected,2
49,48,Undirected,7
49,53,Undirected,1
49,54,Undirected,1
49,55,Undirected,2
49,56,Undirected,2
49,58,Undirected,1
49,59,Undirected,3
49,62,Undirected,2
49,65,Undirected,1
49,106,Undirected,1
49,107,Undirected,1
49,167,Undirected,1
49,186,Undirected,1
50,3,Undirected,8
50,48,Undirected,10
50,52,Undirected,2
50,53,Undirected,4
52,3,Undirected,2
52,48,Undirected,3
52,50,Undirected,2
52,53,Undirected,1
52,58,Undirected,1
53,3,Undirected,12
53,15,Undirected,1
53,48,Undirected,4
53,49,Undirected,1
53,50,Undirected,4
53,52,Undirected,1
53,54,Undirected,6
53,55,Undirected,3
53,56,Undirected,3
53,59,Undirected,1
53,167,Undirected,1
54,3,Undirected,1
54,15,Undirected,1
54,49,Undirected,1
54,53,Undirected,6
54,55,Undirected,3
54,56,Undirected,3
54,59,Undirected,1
54,167,Undirected,1
55,3,Undirected,16
55,15,Undirected,1
55,36,Undirected,1
55,42,Undirected,1
55,48,Undirected,1
55,49,Undirected,2
55,53,Undirected,3
55,54,Undirected,3
55,56,Undirected,15
55,59,Undirected,1
55,167,Undirected,3
56,3,Undirected,5
56,15,Undirected,1
56,36,Undirected,1
56,49,Undirected,2
56,53,Undirected,3
56,54,Undirected,3
56,55,Undirected,15
56,59,Undirected,1
56,167,Undirected,3
57,3,Undirected,2
57,109,Undirected,3
58,3,Undirected,6
58,9,Undirected,1
58,11,Undirected,2
58,12,Undirected,1
58,13,Undirected,3
58,15,Undirected,1
58,17,Undirected,1
58,20,Undirected,1
58,42,Undirected,1
58,48,Undirected,4
58,49,Undirected,1
58,52,Undirected,1
58,62,Undirected,2
58,65,Undirected,1
59,3,Undirected,39
59,8,Undirected,2
59,9,Undirected,37
59,15,Undirected,85
59,22,Undirected,3
59,36,Undirected,6
59,42,Undirected,1
59,48,Undirected,7
59,49,Undirected,3
59,53,Undirected,1
59,54,Undirected,1
59,55,Undirected,1
59,56,Undirected,1
59,62,Undirected,3
59,106,Undirected,1
59,107,Undirected,1
59,167,Undirected,2
60,3,Undirected,1
60,22,Undirected,3
60,42,Undirected,1
60,61,Undirected,1
60,62,Undirected,1
61,3,Undirected,8
61,22,Undirected,2
61,60,Undirected,1
61,106,Undirected,1
62,3,Undirected,47
62,5,Undirected,2
62,8,Undirected,12
62,9,Undirected,35
62,10,Undirected,3
62,11,Undirected,54
62,12,Undirected,13
62,13,Undirected,10
62,14,Undirected,1
62,15,Undirected,10
62,16,Undirected,5
62,17,Undirected,5
62,18,Undirected,3
62,19,Undirected,2
62,20,Undirected,1
62,21,Undirected,10
62,22,Undirected,44
62,23,Undirected,1
62,32,Undirected,1
62,40,Undirected,3
62,41,Undirected,12
62,42,Undirected,24
62,43,Undirected,23
62,46,Undirected,6
62,48,Undirected,2
62,49,Undirected,2
62,58,Undirected,2
62,59,Undirected,3
62,60,Undirected,1
62,65,Undirected,6
62,72,Undirected,1
62,73,Undirected,1
62,74,Undirected,1
62,75,Undirected,1
62,106,Undirected,2
62,107,Undirected,2
63,3,Undirected,1
63,8,Undirected,2
63,42,Undirected,3
64,8,Undirected,1
64,11,Undirected,1
65,1,Undirected,1
65,3,Undirected,25
65,7,Undirected,1
65,8,Undirected,1
65,9,Undirected,4
65,10,Undirected,3
65,11,Undirected,13
65,12,Undirected,1
65,13,Undirected,3
65,14,Undirected,1
65,15,Undirected,3
65,16,Undirected,2
65,17,Undirected,1
65,20,Undirected,1
65,22,Undirected,2
65,27,Undirected,2
65,40,Undirected,7
65,41,Undirected,6
65,42,Undirected,6
65,43,Undirected,7
65,46,Undirected,9
65,47,Undirected,2
65,48,Undirected,1
65,49,Undirected,1
65,58,Undirected,1
65,62,Undirected,6
65,66,Undirected,5
65,67,Undirected,2
65,72,Undirected,1
65,73,Undirected,1
65,74,Undirected,1
65,75,Undirected,1
65,78,Undirected,4
65,79,Undirected,1
65,94,Undirected,4
65,95,Undirected,3
65,103,Undirected,1
66,3,Undirected,3
66,65,Undirected,5
66,67,Undirected,1
67,65,Undirected,2
67,66,Undirected,1
68,27,Undirected,1
68,69,Undirected,1
69,27,Undirected,1
69,68,Undirected,1
70,46,Undirected,2
70,47,Undirected,1
71,1,Undirected,1
71,2,Undirected,2
71,3,Undirected,20
71,6,Undirected,1
71,7,Undirected,1
71,8,Undirected,1
71,9,Undirected,1
71,10,Undirected,7
71,11,Undirected,1
71,20,Undirected,1
71,27,Undirected,1
71,32,Undirected,28
71,40,Undirected,3
71,72,Undirected,24
71,73,Undirected,8
71,74,Undirected,4
71,75,Undirected,7
71,76,Undirected,5
72,2,Undirected,1
72,3,Undirected,16
72,10,Undirected,4
72,11,Undirected,1
72,27,Undirected,1
72,32,Undirected,26
72,40,Undirected,1
72,41,Undirected,1
72,42,Undirected,2
72,43,Undirected,1
72,46,Undirected,1
72,62,Undirected,1
72,65,Undirected,1
72,71,Undirected,24
72,73,Undirected,17
72,74,Undirected,14
72,75,Undirected,17
72,76,Undirected,4
73,3,Undirected,9
73,10,Undirected,2
73,32,Undirected,7
73,40,Undirected,1
73,41,Undirected,1
73,42,Undirected,1
73,43,Undirected,1
73,46,Undirected,1
73,62,Undirected,1
73,65,Undirected,1
73,71,Undirected,8
73,72,Undirected,17
73,74,Undirected,10
73,75,Undirected,14
73,76,Undirected,2
74,2,Undirected,1
74,3,Undirected,8
74,10,Undirected,2
74,32,Undirected,8
74,40,Undirected,1
74,41,Undirected,1
74,42,Undirected,1
74,43,Undirected,1
74,46,Undirected,1
74,62,Undirected,1
74,65,Undirected,1
74,71,Undirected,4
74,72,Undirected,14
74,73,Undirected,10
74,75,Undirected,11
74,76,Undirected,2
75,3,Undirected,9
75,10,Undirected,2
75,32,Undirected,10
75,40,Undirected,1
75,41,Undirected,1
75,42,Undirected,1
75,43,Undirected,1
75,46,Undirected,1
75,62,Undirected,1
75,65,Undirected,1
75,71,Undirected,7
75,72,Undirected,17
75,73,Undirected,14
75,74,Undirected,11
75,76,Undirected,2
76,10,Undirected,7
76,32,Undirected,2
76,71,Undirected,5
76,72,Undirected,4
76,73,Undirected,2
76,74,Undirected,2
76,75,Undirected,2
77,2,Undirected,1
77,79,Undirected,1
77,213,Undirected,1
78,2,Undirected,3
78,3,Undirected,11
78,4,Undirected,2
78,6,Undirected,3
78,7,Undirected,5
78,11,Undirected,9
78,13,Undirected,1
78,14,Undirected,3
78,15,Undirected,4
78,16,Undirected,3
78,20,Undirected,2
78,23,Undirected,1
78,28,Undirected,2
78,29,Undirected,2
78,32,Undirected,1
78,39,Undirected,1
78,40,Undirected,1
78,43,Undirected,1
78,45,Undirected,1
78,46,Undirected,3
78,47,Undirected,2
78,65,Undirected,4
78,79,Undirected,9
78,84,Undirected,2
78,88,Undirected,5
78,90,Undirected,2
78,93,Undirected,3
78,94,Undirected,8
78,95,Undirected,4
78,97,Undirected,1
78,98,Undirected,1
78,103,Undirected,1
78,115,Undirected,1
79,1,Undirected,12
79,2,Undirected,31
79,3,Undirected,2
79,4,Undirected,24
79,5,Undirected,3
79,7,Undirected,1
79,11,Undirected,11
79,14,Undirected,2
79,15,Undirected,2
79,16,Undirected,2
79,20,Undirected,1
79,26,Undirected,4
79,27,Undirected,7
79,32,Undirected,11
79,33,Undirected,1
79,34,Undirected,7
79,37,Undirected,1
79,38,Undirected,1
79,39,Undirected,9
79,41,Undirected,9
79,44,Undirected,7
79,45,Undirected,1
79,65,Undirected,1
79,77,Undirected,1
79,78,Undirected,9
79,80,Undirected,3
79,81,Undirected,6
79,82,Undirected,1
79,83,Undirected,1
79,84,Undirected,4
79,85,Undirected,1
79,86,Undirected,1
79,87,Undirected,1
79,88,Undirected,12
79,89,Undirected,20
79,90,Undirected,1
79,93,Undirected,9
79,94,Undirected,2
79,95,Undirected,2
79,97,Undirected,1
79,99,Undirected,2
79,100,Undirected,3
79,101,Undirected,1
79,102,Undirected,1
79,104,Undirected,2
79,126,Undirected,2
79,127,Undirected,2
79,134,Undirected,2
79,137,Undirected,2
79,141,Undirected,5
79,142,Undirected,6
79,143,Undirected,6
79,144,Undirected,9
79,145,Undirected,5
79,146,Undirected,1
79,147,Undirected,4
79,159,Undirected,1
79,176,Undirected,1
79,177,Undirected,1
79,213,Undirected,10
79,214,Undirected,9
79,215,Undirected,8
79,216,Undirected,3
79,217,Undirected,6
79,218,Undirected,1
79,219,Undirected,12
79,220,Undirected,14
80,32,Undirected,1
80,79,Undirected,3
80,85,Undirected,2
80,86,Undirected,2
80,87,Undirected,3
80,89,Undirected,2
80,174,Undirected,2
80,177,Undirected,2
80,220,Undirected,3
81,1,Undirected,2
81,2,Undirected,3
81,3,Undirected,1
81,26,Undirected,2
81,27,Undirected,2
81,32,Undirected,11
81,34,Undirected,2
81,39,Undirected,1
81,79,Undirected,6
81,84,Undirected,1
81,87,Undirected,2
81,88,Undirected,1
81,89,Undirected,3
81,90,Undirected,1
81,91,Undirected,2
81,92,Undirected,7
81,93,Undirected,1
81,213,Undirected,4
81,214,Undirected,2
81,215,Undirected,4
81,219,Undirected,8
81,220,Undirected,8
81,221,Undirected,1
82,1,Undirected,3
82,2,Undirected,1
82,3,Undirected,1
82,79,Undirected,1
82,83,Undirected,3
82,84,Undirected,1
83,1,Undirected,2
83,79,Undirected,1
83,82,Undirected,3
84,1,Undirected,9
84,2,Undirected,15
84,3,Undirected,6
84,8,Undirected,1
84,9,Undirected,1
84,14,Undirected,1
84,15,Undirected,1
84,16,Undirected,1
84,20,Undirected,1
84,28,Undirected,1
84,29,Undirected,1
84,32,Undirected,9
84,35,Undirected,1
84,38,Undirected,1
84,39,Undirected,1
84,40,Undirected,1
84,44,Undirected,1
84,78,Undirected,2
84,79,Undirected,4
84,81,Undirected,1
84,82,Undirected,1
84,88,Undirected,2
84,90,Undirected,2
84,93,Undirected,2
84,97,Undirected,1
84,98,Undirected,1
84,99,Undirected,1
84,131,Undirected,2
84,210,Undirected,1
84,214,Undirected,1
84,219,Undirected,1
84,229,Undirected,1
85,32,Undirected,1
85,79,Undirected,1
85,80,Undirected,2
85,86,Undirected,2
85,87,Undirected,3
85,174,Undirected,2
85,175,Undirected,1
85,176,Undirected,1
85,177,Undirected,2
86,32,Undirected,1
86,79,Undirected,1
86,80,Undirected,2
86,85,Undirected,2
86,87,Undirected,2
86,174,Undirected,1
86,177,Undirected,1
87,2,Undirected,1
87,27,Undirected,1
87,32,Undirected,3
87,34,Undirected,1
87,79,Undirected,1
87,80,Undirected,3
87,81,Undirected,2
87,85,Undirected,3
87,86,Undirected,2
87,92,Undirected,2
87,174,Undirected,3
87,175,Undirected,1
87,176,Undirected,1
87,177,Undirected,3
87,213,Undirected,2
87,214,Undirected,1
87,215,Undirected,1
87,219,Undirected,2
87,220,Undirected,1
88,1,Undirected,2
88,2,Undirected,39
88,3,Undirected,5
88,4,Undirected,4
88,5,Undirected,3
88,7,Undirected,3
88,26,Undirected,8
88,28,Undirected,29
88,29,Undirected,21
88,30,Undirected,19
88,31,Undirected,15
88,32,Undirected,6
88,35,Undirected,1
88,36,Undirected,1
88,38,Undirected,31
88,39,Undirected,54
88,40,Undirected,8
88,41,Undirected,1
88,42,Undirected,1
88,44,Undirected,4
88,78,Undirected,5
88,79,Undirected,12
88,81,Undirected,1
88,84,Undirected,2
88,89,Undirected,24
88,90,Undirected,23
88,93,Undirected,8
88,96,Undirected,5
88,97,Undirected,9
88,98,Undirected,4
88,100,Undirected,4
88,101,Undirected,1
88,142,Undirected,2
88,143,Undirected,2
88,144,Undirected,2
88,147,Undirected,1
88,153,Undirected,1
88,154,Undirected,1
88,155,Undirected,1
88,156,Undirected,1
88,159,Undirected,12
88,160,Undirected,1
88,163,Undirected,11
88,164,Undirected,3
88,166,Undirected,2
89,1,Undirected,3
89,2,Undirected,17
89,3,Undirected,2
89,4,Undirected,5
89,28,Undirected,1
89,29,Undirected,1
89,30,Undirected,1
89,31,Undirected,1
89,32,Undirected,4
89,39,Undirected,1
89,41,Undirected,2
89,44,Undirected,1
89,79,Undirected,20
89,80,Undirected,2
89,81,Undirected,3
89,88,Undirected,24
89,90,Undirected,1
89,93,Undirected,3
89,99,Undirected,1
89,100,Undirected,6
89,101,Undirected,3
89,102,Undirected,1
89,142,Undirected,2
89,143,Undirected,2
89,144,Undirected,2
89,147,Undirected,1
89,153,Undirected,1
89,154,Undirected,1
89,155,Undirected,1
89,156,Undirected,1
89,159,Undirected,1
89,213,Undirected,1
89,214,Undirected,2
89,215,Undirected,3
89,216,Undirected,1
89,219,Undirected,4
89,220,Undirected,7
90,1,Undirected,2
90,2,Undirected,8
90,28,Undirected,10
90,29,Undirected,8
90,30,Undirected,10
90,31,Undirected,6
90,32,Undirected,1
90,39,Undirected,9
90,44,Undirected,3
90,78,Undirected,2
90,79,Undirected,1
90,81,Undirected,1
90,84,Undirected,2
90,88,Undirected,23
90,89,Undirected,1
90,93,Undirected,2
90,96,Undirected,1
90,97,Undirected,3
90,98,Undirected,1
90,159,Undirected,1
91,81,Undirected,2
91,92,Undirected,1
91,215,Undirected,1
91,220,Undirected,1
92,1,Undirected,1
92,26,Undirected,2
92,27,Undirected,2
92,32,Undirected,2
92,34,Undirected,2
92,81,Undirected,7
92,87,Undirected,2
92,91,Undirected,1
92,213,Undirected,2
92,214,Undirected,1
92,215,Undirected,3
92,219,Undirected,1
92,220,Undirected,2
93,1,Undirected,7
93,2,Undirected,2
93,4,Undirected,6
93,11,Undirected,1
93,27,Undirected,1
93,28,Undirected,1
93,29,Undirected,2
93,32,Undirected,2
93,33,Undirected,1
93,34,Undirected,3
93,39,Undirected,1
93,41,Undirected,1
93,78,Undirected,3
93,79,Undirected,9
93,81,Undirected,1
93,84,Undirected,2
93,88,Undirected,8
93,89,Undirected,3
93,90,Undirected,2
93,97,Undirected,1
93,98,Undirected,1
93,104,Undirected,1
93,143,Undirected,1
93,144,Undirected,1
93,146,Undirected,6
93,154,Undirected,1
93,155,Undirected,1
93,159,Undirected,1
94,3,Undirected,4
94,8,Undirected,1
94,11,Undirected,11
94,13,Undirected,1
94,14,Undirected,1
94,15,Undirected,2
94,16,Undirected,1
94,21,Undirected,1
94,46,Undirected,4
94,47,Undirected,4
94,65,Undirected,4
94,78,Undirected,8
94,79,Undirected,2
94,95,Undirected,11
94,103,Undirected,1
95,3,Undirected,3
95,8,Undirected,1
95,11,Undirected,8
95,14,Undirected,1
95,15,Undirected,2
95,16,Undirected,1
95,21,Undirected,1
95,27,Undirected,1
95,46,Undirected,4
95,47,Undirected,4
95,65,Undirected,3
95,78,Undirected,4
95,79,Undirected,2
95,94,Undirected,11
95,103,Undirected,1
96,2,Undirected,1
96,5,Undirected,1
96,28,Undirected,1
96,30,Undirected,1
96,31,Undirected,2
96,39,Undirected,14
96,44,Undirected,2
96,88,Undirected,5
96,90,Undirected,1
96,163,Undirected,3
97,2,Undirected,16
97,5,Undirected,2
97,26,Undirected,1
97,28,Undirected,2
97,29,Undirected,2
97,32,Undirected,1
97,35,Undirected,1
97,36,Undirected,1
97,38,Undirected,3
97,39,Undirected,7
97,78,Undirected,1
97,79,Undirected,1
97,84,Undirected,1
97,88,Undirected,9
97,90,Undirected,3
97,93,Undirected,1
97,98,Undirected,1
97,183,Undirected,1
98,2,Undirected,4
98,28,Undirected,3
98,29,Undirected,1
98,32,Undirected,1
98,38,Undirected,1
98,39,Undirected,3
98,44,Undirected,1
98,78,Undirected,1
98,84,Undirected,1
98,88,Undirected,4
98,90,Undirected,1
98,93,Undirected,1
98,97,Undirected,1
98,159,Undirected,1
98,163,Undirected,2
99,2,Undirected,5
99,32,Undirected,1
99,44,Undirected,1
99,79,Undirected,2
99,84,Undirected,1
99,89,Undirected,1
99,220,Undirected,1
100,1,Undirected,1
100,3,Undirected,2
100,4,Undirected,5
100,6,Undirected,1
100,26,Undirected,1
100,79,Undirected,3
100,88,Undirected,4
100,89,Undirected,6
100,101,Undirected,9
100,102,Undirected,7
101,4,Undirected,1
101,26,Undirected,1
101,79,Undirected,1
101,88,Undirected,1
101,89,Undirected,3
101,100,Undirected,9
101,102,Undirected,7
102,4,Undirected,1
102,26,Undirected,1
102,79,Undirected,1
102,89,Undirected,1
102,100,Undirected,7
102,101,Undirected,7
103,11,Undirected,2
103,65,Undirected,1
103,78,Undirected,1
103,94,Undirected,1
103,95,Undirected,1
104,79,Undirected,2
104,93,Undirected,1
105,2,Undirected,20
105,174,Undirected,1
105,175,Undirected,2
105,176,Undirected,1
106,3,Undirected,17
106,8,Undirected,11
106,9,Undirected,2
106,11,Undirected,1
106,15,Undirected,1
106,21,Undirected,1
106,22,Undirected,2
106,41,Undirected,1
106,42,Undirected,5
106,43,Undirected,1
106,48,Undirected,1
106,49,Undirected,1
106,59,Undirected,1
106,61,Undirected,1
106,62,Undirected,2
106,107,Undirected,15
107,3,Undirected,13
107,8,Undirected,9
107,9,Undirected,1
107,11,Undirected,1
107,15,Undirected,1
107,21,Undirected,1
107,22,Undirected,2
107,41,Undirected,1
107,42,Undirected,3
107,43,Undirected,1
107,48,Undirected,1
107,49,Undirected,1
107,59,Undirected,1
107,62,Undirected,2
107,106,Undirected,15
108,3,Undirected,4
108,4,Undirected,6
108,6,Undirected,7
108,7,Undirected,2
108,109,Undirected,1
108,113,Undirected,5
109,3,Undirected,55
109,4,Undirected,6
109,6,Undirected,8
109,7,Undirected,10
109,8,Undirected,3
109,9,Undirected,1
109,10,Undirected,3
109,11,Undirected,37
109,12,Undirected,7
109,15,Undirected,1
109,18,Undirected,1
109,20,Undirected,1
109,21,Undirected,8
109,22,Undirected,7
109,23,Undirected,8
109,24,Undirected,5
109,26,Undirected,44
109,28,Undirected,2
109,29,Undirected,1
109,30,Undirected,5
109,31,Undirected,3
109,32,Undirected,2
109,40,Undirected,24
109,42,Undirected,4
109,57,Undirected,3
109,108,Undirected,1
109,110,Undirected,3
109,111,Undirected,1
109,112,Undirected,3
109,113,Undirected,4
110,3,Undirected,1
110,109,Undirected,3
110,111,Undirected,1
110,112,Undirected,1
111,109,Undirected,1
111,110,Undirected,1
111,112,Undirected,1
112,3,Undirected,1
112,6,Undirected,1
112,109,Undirected,3
112,110,Undirected,1
112,111,Undirected,1
113,3,Undirected,6
113,4,Undirected,6
113,6,Undirected,6
113,7,Undirected,2
113,108,Undirected,5
113,109,Undirected,4
114,3,Undirected,6
114,15,Undirected,3
114,20,Undirected,3
115,3,Undirected,12
115,4,Undirected,4
115,6,Undirected,3
115,7,Undirected,12
115,78,Undirected,1
116,3,Undirected,4
116,4,Undirected,6
116,6,Undirected,2
116,7,Undirected,1
116,30,Undirected,1
116,117,Undirected,1
116,121,Undirected,1
117,4,Undirected,4
117,6,Undirected,1
117,7,Undirected,10
117,26,Undirected,2
117,27,Undirected,2
117,30,Undirected,2
117,116,Undirected,1
117,118,Undirected,4
117,121,Undirected,15
117,123,Undirected,1
118,4,Undirected,4
118,6,Undirected,1
118,7,Undirected,14
118,30,Undirected,2
118,117,Undirected,4
118,120,Undirected,9
118,121,Undirected,33
118,122,Undirected,10
118,123,Undirected,4
118,124,Undirected,5
119,7,Undirected,2
120,118,Undirected,9
120,121,Undirected,4
120,122,Undirected,5
121,3,Undirected,2
121,4,Undirected,4
121,7,Undirected,17
121,30,Undirected,1
121,46,Undirected,1
121,47,Undirected,1
121,116,Undirected,1
121,117,Undirected,15
121,118,Undirected,33
121,120,Undirected,4
121,122,Undirected,9
121,123,Undirected,3
121,124,Undirected,6
122,4,Undirected,1
122,7,Undirected,3
122,118,Undirected,10
122,120,Undirected,5
122,121,Undirected,9
123,7,Undirected,1
123,117,Undirected,1
123,118,Undirected,4
123,121,Undirected,3
123,124,Undirected,1
124,7,Undirected,3
124,118,Undirected,5
124,121,Undirected,6
124,123,Undirected,1
125,6,Undirected,1
125,30,Undirected,3
126,1,Undirected,8
126,3,Undirected,1
126,4,Undirected,5
126,5,Undirected,1
126,7,Undirected,1
126,11,Undirected,6
126,19,Undirected,1
126,23,Undirected,1
126,26,Undirected,3
126,30,Undirected,1
126,34,Undirected,1
126,79,Undirected,2
126,127,Undirected,1
126,134,Undirected,2
126,137,Undirected,9
126,141,Undirected,6
126,142,Undirected,1
126,143,Undirected,2
126,144,Undirected,3
126,145,Undirected,1
126,146,Undirected,1
126,147,Undirected,1
126,200,Undirected,2
126,202,Undirected,1
126,203,Undirected,1
127,5,Undirected,1
127,34,Undirected,2
127,39,Undirected,1
127,79,Undirected,2
127,126,Undirected,1
127,141,Undirected,3
127,144,Undirected,1
128,3,Undirected,1
128,7,Undirected,1
128,30,Undirected,2
128,31,Undirected,1
128,134,Undirected,2
128,135,Undirected,2
128,136,Undirected,1
128,141,Undirected,2
130,3,Undirected,1
130,7,Undirected,3
130,26,Undirected,1
130,43,Undirected,3
130,131,Undirected,1
130,132,Undirected,5
130,134,Undirected,3
130,137,Undirected,2
130,141,Undirected,3
130,206,Undirected,1
130,207,Undirected,1
131,1,Undirected,2
131,2,Undirected,1
131,3,Undirected,1
131,8,Undirected,1
131,9,Undirected,1
131,14,Undirected,2
131,15,Undirected,1
131,16,Undirected,1
131,20,Undirected,1
131,29,Undirected,1
131,84,Undirected,2
131,130,Undirected,1
131,132,Undirected,2
131,134,Undirected,3
131,137,Undirected,1
131,147,Undirected,1
131,150,Undirected,1
132,1,Undirected,1
132,3,Undirected,3
132,4,Undirected,1
132,5,Undirected,3
132,9,Undirected,1
132,27,Undirected,1
132,29,Undirected,1
132,30,Undirected,8
132,39,Undirected,1
132,43,Undirected,1
132,44,Undirected,2
132,130,Undirected,5
132,131,Undirected,2
132,134,Undirected,4
132,137,Undirected,4
132,141,Undirected,5
132,158,Undirected,1
132,207,Undirected,1
133,29,Undirected,1
133,30,Undirected,1
133,31,Undirected,2
134,1,Undirected,9
134,3,Undirected,12
134,4,Undirected,3
134,5,Undirected,17
134,7,Undirected,1
134,11,Undirected,1
134,18,Undirected,1
134,19,Undirected,1
134,20,Undirected,2
134,23,Undirected,1
134,26,Undirected,6
134,27,Undirected,1
134,29,Undirected,1
134,30,Undirected,4
134,31,Undirected,1
134,34,Undirected,2
134,38,Undirected,1
134,39,Undirected,18
134,44,Undirected,16
134,79,Undirected,2
134,126,Undirected,2
134,128,Undirected,2
134,130,Undirected,3
134,131,Undirected,3
134,132,Undirected,4
134,135,Undirected,4
134,136,Undirected,1
134,137,Undirected,9
134,138,Undirected,1
134,141,Undirected,1
134,142,Undirected,1
134,144,Undirected,1
134,199,Undirected,3
135,128,Undirected,2
135,134,Undirected,4
135,136,Undirected,1
136,128,Undirected,1
136,134,Undirected,1
136,135,Undirected,1
136,141,Undirected,1
137,1,Undirected,18
137,3,Undirected,1
137,4,Undirected,12
137,5,Undirected,1
137,11,Undirected,13
137,23,Undirected,1
137,34,Undirected,1
137,79,Undirected,2
137,126,Undirected,9
137,130,Undirected,2
137,131,Undirected,1
137,132,Undirected,4
137,134,Undirected,9
137,138,Undirected,2
137,140,Undirected,1
137,141,Undirected,8
137,142,Undirected,1
137,143,Undirected,1
137,144,Undirected,1
137,206,Undirected,2
138,3,Undirected,1
138,4,Undirected,1
138,6,Undirected,1
138,7,Undirected,1
138,31,Undirected,1
138,134,Undirected,1
138,137,Undirected,2
138,140,Undirected,1
139,140,Undirected,1
140,3,Undirected,1
140,4,Undirected,1
140,6,Undirected,1
140,7,Undirected,1
140,31,Undirected,1
140,137,Undirected,1
140,138,Undirected,1
140,139,Undirected,1
141,1,Undirected,4
141,3,Undirected,2
141,4,Undirected,16
141,6,Undirected,1
141,7,Undirected,1
141,11,Undirected,1
141,26,Undirected,1
141,43,Undirected,2
141,79,Undirected,5
141,126,Undirected,6
141,127,Undirected,3
141,128,Undirected,2
141,130,Undirected,3
141,132,Undirected,5
141,134,Undirected,1
141,136,Undirected,1
141,137,Undirected,8
141,142,Undirected,11
141,143,Undirected,17
141,144,Undirected,21
141,145,Undirected,9
141,147,Undirected,13
141,150,Undirected,1
141,206,Undirected,1
141,207,Undirected,3
142,1,Undirected,2
142,3,Undirected,1
142,4,Undirected,17
142,5,Undirected,1
142,11,Undirected,1
142,26,Undirected,1
142,40,Undirected,1
142,79,Undirected,6
142,88,Undirected,2
142,89,Undirected,2
142,126,Undirected,1
142,134,Undirected,1
142,137,Undirected,1
142,141,Undirected,11
142,143,Undirected,46
142,144,Undirected,35
142,145,Undirected,2
142,147,Undirected,6
142,158,Undirected,1
143,1,Undirected,1
143,3,Undirected,3
143,4,Undirected,14
143,11,Undirected,1
143,26,Undirected,1
143,79,Undirected,6
143,88,Undirected,2
143,89,Undirected,2
143,93,Undirected,1
143,126,Undirected,2
143,137,Undirected,1
143,141,Undirected,17
143,142,Undirected,46
143,144,Undirected,47
143,145,Undirected,2
143,147,Undirected,8
144,3,Undirected,2
144,4,Undirected,20
144,6,Undirected,1
144,7,Undirected,1
144,11,Undirected,1
144,26,Undirected,2
144,34,Undirected,1
144,79,Undirected,9
144,88,Undirected,2
144,89,Undirected,2
144,93,Undirected,1
144,126,Undirected,3
144,127,Undirected,1
144,134,Undirected,1
144,137,Undirected,1
144,141,Undirected,21
144,142,Undirected,35
144,143,Undirected,47
144,145,Undirected,6
144,147,Undirected,21
144,148,Undirected,3
144,150,Undirected,1
145,1,Undirected,5
145,4,Undirected,5
145,11,Undirected,1
145,34,Undirected,1
145,79,Undirected,5
145,126,Undirected,1
145,141,Undirected,9
145,142,Undirected,2
145,143,Undirected,2
145,144,Undirected,6
145,147,Undirected,3
145,151,Undirected,1
146,1,Undirected,3
146,2,Undirected,1
146,9,Undirected,1
146,11,Undirected,1
146,27,Undirected,1
146,33,Undirected,1
146,34,Undirected,1
146,41,Undirected,1
146,44,Undirected,1
146,79,Undirected,1
146,93,Undirected,6
146,126,Undirected,1
146,170,Undirected,1
146,174,Undirected,1
147,4,Undirected,12
147,6,Undirected,1
147,7,Undirected,1
147,79,Undirected,4
147,88,Undirected,1
147,89,Undirected,1
147,126,Undirected,1
147,131,Undirected,1
147,141,Undirected,13
147,142,Undirected,6
147,143,Undirected,8
147,144,Undirected,21
147,145,Undirected,3
147,148,Undirected,4
147,149,Undirected,2
147,150,Undirected,2
147,151,Undirected,2
147,152,Undirected,3
147,154,Undirected,1
148,4,Undirected,1
148,144,Undirected,3
148,147,Undirected,4
148,151,Undirected,1
148,152,Undirected,1
149,147,Undirected,2
149,150,Undirected,1
149,151,Undirected,1
150,131,Undirected,1
150,141,Undirected,1
150,144,Undirected,1
150,147,Undirected,2
150,149,Undirected,1
150,151,Undirected,1
151,145,Undirected,1
151,147,Undirected,2
151,148,Undirected,1
151,149,Undirected,1
151,150,Undirected,1
151,152,Undirected,1
152,147,Undirected,3
152,148,Undirected,1
152,151,Undirected,1
153,88,Undirected,1
153,89,Undirected,1
153,154,Undirected,2
153,155,Undirected,2
154,88,Undirected,1
154,89,Undirected,1
154,93,Undirected,1
154,147,Undirected,1
154,153,Undirected,2
