Source,Target,Type,Weight
79,178,Undirected,1
79,214,Undirected,10
79,215,Undirected,9
79,216,Undirected,8
79,217,Undirected,3
79,218,Undirected,6
79,219,Undirected,1
79,220,Undirected,12
79,221,Undirected,14
80,32,Undirected,1
80,79,Undirected,3
80,85,Undirected,2
80,86,Undirected,2
80,87,Undirected,3
80,89,Undirected,2
80,175,Undirected,2
80,178,Undirected,2
80,221,Undirected,3
81,1,Undirected,2
81,2,Undirected,3
81,3,Undirected,1
81,26,Undirected,2
81,27,Undirected,2
81,32,Undirected,11
81,34,Undirected,2
81,39,Undirected,1
81,79,Undirected,6
81,84,Undirected,1
81,87,Undirected,2
81,88,Undirected,1
81,89,Undirected,3
81,90,Undirected,1
81,91,Undirected,2
81,92,Undirected,7
81,93,Undirected,1
81,214,Undirected,4
81,215,Undirected,2
81,216,Undirected,4
81,220,Undirected,8
81,221,Undirected,8
81,222,Undirected,1
82,1,Undirected,3
82,2,Undirected,1
82,3,Undirected,1
82,79,Undirected,1
82,83,Undirected,3
82,84,Undirected,1
83,1,Undirected,2
83,79,Undirected,1
83,82,Undirected,3
84,1,Undirected,9
84,2,Undirected,15
84,3,Undirected,6
84,8,Undirected,1
84,14,Undirected,1
84,15,Undirected,1
84,16,Undirected,1
84,20,Undirected,1
84,28,Undirected,1
84,29,Undirected,1
84,32,Undirected,9
84,35,Undirected,1
84,38,Undirected,1
84,39,Undirected,1
84,40,Undirected,1
84,44,Undirected,1
84,78,Undirected,2
84,79,Undirected,4
84,81,Undirected,1
84,82,Undirected,1
84,88,Undirected,2
84,90,Undirected,2
84,93,Undirected,2
84,97,Undirected,1
84,98,Undirected,1
84,99,Undirected,1
84,131,Undirected,2
84,211,Undirected,1
84,215,Undirected,1
84,220,Undirected,1
84,230,Undirected,1
85,32,Undirected,1
85,79,Undirected,1
85,80,Undirected,2
85,86,Undirected,2
85,87,Undirected,3
85,175,Undirected,2
85,176,Undirected,1
85,177,Undirected,1
85,178,Undirected,2
86,32,Undirected,1
86,79,Undirected,1
86,80,Undirected,2
86,85,Undirected,2
86,87,Undirected,2
86,175,Undirected,1
86,178,Undirected,1
87,2,Undirected,1
87,27,Undirected,1
87,32,Undirected,3
87,34,Undirected,1
87,79,Undirected,1
87,80,Undirected,3
87,81,Undirected,2
87,85,Undirected,3
87,86,Undirected,2
87,92,Undirected,2
87,175,Undirected,3
87,176,Undirected,1
87,177,Undirected,1
87,178,Undirected,3
87,214,Undirected,2
87,215,Undirected,1
87,216,Undirected,1
87,220,Undirected,2
87,221,Undirected,1
88,1,Undirected,2
88,2,Undirected,39
88,3,Undirected,5
88,4,Undirected,4
88,5,Undirected,3
88,7,Undirected,3
88,26,Undirected,8
88,28,Undirected,29
88,29,Undirected,21
88,30,Undirected,19
88,31,Undirected,15
88,32,Undirected,6
88,35,Undirected,1
88,36,Undirected,1
88,38,Undirected,31
88,39,Undirected,54
88,40,Undirected,8
88,41,Undirected,1
88,42,Undirected,1
88,44,Undirected,4
88,78,Undirected,5
88,79,Undirected,12
88,81,Undirected,1
88,84,Undirected,2
88,89,Undirected,24
88,90,Undirected,23
88,93,Undirected,8
88,96,Undirected,5
88,97,Undirected,9
88,98,Undirected,4
88,100,Undirected,4
88,101,Undirected,1
88,142,Undirected,2
88,143,Undirected,2
88,144,Undirected,2
88,147,Undirected,2
88,148,Undirected,1
88,154,Undirected,1
88,155,Undirected,1
88,156,Undirected,1
88,157,Undirected,1
88,160,Undirected,12
88,161,Undirected,1
88,164,Undirected,11
88,165,Undirected,3
88,167,Undirected,2
89,1,Undirected,3
89,2,Undirected,17
89,3,Undirected,2
89,4,Undirected,5
89,28,Undirected,1
89,29,Undirected,1
89,30,Undirected,1
89,31,Undirected,1
89,32,Undirected,4
89,39,Undirected,1
89,41,Undirected,2
89,44,Undirected,1
89,79,Undirected,20
89,80,Undirected,2
89,81,Undirected,3
89,88,Undirected,24
89,90,Undirected,1
89,93,Undirected,3
89,99,Undirected,1
89,100,Undirected,6
89,101,Undirected,3
89,102,Undirected,1
89,142,Undirected,2
89,143,Undirected,2
89,144,Undirected,2
89,147,Undirected,3
89,148,Undirected,1
89,154,Undirected,1
89,155,Undirected,1
89,156,Undirected,1
89,157,Undirected,1
89,160,Undirected,1
89,214,Undirected,1
89,215,Undirected,2
89,216,Undirected,3
89,217,Undirected,1
89,220,Undirected,4
89,221,Undirected,7
90,1,Undirected,2
90,2,Undirected,8
90,28,Undirected,10
90,29,Undirected,8
90,30,Undirected,10
90,31,Undirected,6
90,32,Undirected,1
90,39,Undirected,9
90,44,Undirected,3
90,78,Undirected,2
90,79,Undirected,1
90,81,Undirected,1
90,84,Undirected,2
90,88,Undirected,23
90,89,Undirected,1
90,93,Undirected,2
90,96,Undirected,1
90,97,Undirected,3
90,98,Undirected,1
90,160,Undirected,1
91,81,Undirected,2
91,92,Undirected,1
91,216,Undirected,1
91,221,Undirected,1
92,1,Undirected,1
92,26,Undirected,2
92,27,Undirected,2
92,32,Undirected,2
92,34,Undirected,2
92,81,Undirected,7
92,87,Undirected,2
92,91,Undirected,1
92,214,Undirected,2
92,215,Undirected,1
92,216,Undirected,3
92,220,Undirected,1
92,221,Undirected,2
93,1,Undirected,7
93,2,Undirected,2
93,4,Undirected,6
93,11,Undirected,1
93,27,Undirected,1
93,28,Undirected,1
93,29,Undirected,2
93,32,Undirected,2
93,33,Undirected,1
93,34,Undirected,3
93,39,Undirected,1
93,41,Undirected,1
93,78,Undirected,3
93,79,Undirected,9
93,81,Undirected,1
93,84,Undirected,2
93,88,Undirected,8
93,89,Undirected,3
93,90,Undirected,2
93,97,Undirected,1
93,98,Undirected,1
93,104,Undirected,1
93,143,Undirected,1
93,144,Undirected,1
93,146,Undirected,6
93,147,Undirected,43
93,155,Undirected,1
93,156,Undirected,1
93,160,Undirected,1
94,3,Undirected,4
94,8,Undirected,1
94,11,Undirected,11
94,13,Undirected,1
94,14,Undirected,1
94,15,Undirected,2
94,16,Undirected,1
94,21,Undirected,1
94,46,Undirected,4
94,47,Undirected,4
94,65,Undirected,4
94,78,Undirected,8
94,79,Undirected,2
94,95,Undirected,11
94,103,Undirected,1
95,3,Undirected,3
95,8,Undirected,1
95,11,Undirected,8
95,14,Undirected,1
95,15,Undirected,2
95,16,Undirected,1
95,21,Undirected,1
95,27,Undirected,1
95,46,Undirected,4
95,47,Undirected,4
95,65,Undirected,3
95,78,Undirected,4
95,79,Undirected,2
95,94,Undirected,11
95,103,Undirected,1
96,2,Undirected,1
96,5,Undirected,1
96,28,Undirected,1
96,30,Undirected,1
96,31,Undirected,2
96,39,Undirected,14
96,44,Undirected,2
96,88,Undirected,5
96,90,Undirected,1
96,164,Undirected,3
97,2,Undirected,16
97,5,Undirected,2
97,26,Undirected,1
97,28,Undirected,2
97,29,Undirected,2
97,32,Undirected,1
97,35,Undirected,1
97,36,Undirected,1
97,38,Undirected,3
97,39,Undirected,7
97,78,Undirected,1
97,79,Undirected,1
97,84,Undirected,1
97,88,Undirected,9
97,90,Undirected,3
97,93,Undirected,1
97,98,Undirected,1
97,184,Undirected,1
98,2,Undirected,4
98,28,Undirected,3
98,29,Undirected,1
98,32,Undirected,1
98,38,Undirected,1
98,39,Undirected,3
98,44,Undirected,1
98,78,Undirected,1
98,84,Undirected,1
98,88,Undirected,4
98,90,Undirected,1
98,93,Undirected,1
98,97,Undirected,1
98,160,Undirected,1
98,164,Undirected,2
99,2,Undirected,5
99,32,Undirected,1
99,44,Undirected,1
99,79,Undirected,2
99,84,Undirected,1
99,89,Undirected,1
99,221,Undirected,1
100,1,Undirected,1
100,3,Undirected,2
100,4,Undirected,5
100,6,Undirected,1
100,26,Undirected,1
100,79,Undirected,3
100,88,Undirected,4
100,89,Undirected,6
100,101,Undirected,9
100,102,Undirected,7
101,4,Undirected,1
101,26,Undirected,1
101,79,Undirected,1
101,88,Undirected,1
101,89,Undirected,3
101,100,Undirected,9
101,102,Undirected,7
102,4,Undirected,1
102,26,Undirected,1
102,79,Undirected,1
102,89,Undirected,1
102,100,Undirected,7
102,101,Undirected,7
103,11,Undirected,2
103,65,Undirected,1
103,78,Undirected,1
103,94,Undirected,1
103,95,Undirected,1
104,79,Undirected,2
104,93,Undirected,1
105,2,Undirected,20
105,175,Undirected,1
105,176,Undirected,2
105,177,Undirected,1
106,3,Undirected,17
106,8,Undirected,11
106,11,Undirected,1
106,15,Undirected,1
106,21,Undirected,1
106,22,Undirected,2
106,41,Undirected,1
106,42,Undirected,5
106,43,Undirected,1
106,48,Undirected,1
106,49,Undirected,1
106,59,Undirected,1
106,61,Undirected,1
106,62,Undirected,2
106,107,Undirected,15
107,3,Undirected,13
107,8,Undirected,9
107,11,Undirected,1
107,15,Undirected,1
107,21,Undirected,1
107,22,Undirected,2
107,41,Undirected,1
107,42,Undirected,3
107,43,Undirected,1
107,48,Undirected,1
107,49,Undirected,1
107,59,Undirected,1
107,62,Undirected,2
107,106,Undirected,15
108,3,Undirected,4
108,4,Undirected,6
108,6,Undirected,7
108,7,Undirected,2
108,109,Undirected,1
108,113,Undirected,5
109,3,Undirected,55
109,4,Undirected,6
109,6,Undirected,8
109,7,Undirected,10
109,8,Undirected,3
109,10,Undirected,3
109,11,Undirected,37
109,12,Undirected,7
109,15,Undirected,1
109,18,Undirected,1
109,20,Undirected,1
109,21,Undirected,8
109,22,Undirected,7
109,23,Undirected,8
109,24,Undirected,5
109,26,Undirected,44
109,28,Undirected,2
109,29,Undirected,1
109,30,Undirected,5
109,31,Undirected,3
109,32,Undirected,2
109,40,Undirected,24
109,42,Undirected,4
109,57,Undirected,3
109,108,Undirected,1
109,110,Undirected,3
109,111,Undirected,1
109,112,Undirected,3
109,113,Undirected,4
110,3,Undirected,1
110,109,Undirected,3
110,111,Undirected,1
110,112,Undirected,1
111,109,Undirected,1
111,110,Undirected,1
111,112,Undirected,1
112,3,Undirected,1
112,6,Undirected,1
112,109,Undirected,3
112,110,Undirected,1
112,111,Undirected,1
113,3,Undirected,6
113,4,Undirected,6
113,6,Undirected,6
113,7,Undirected,2
113,108,Undirected,5
113,109,Undirected,4
114,3,Undirected,6
114,15,Undirected,3
114,20,Undirected,3
115,3,Undirected,12
115,4,Undirected,4
115,6,Undirected,3
115,7,Undirected,12
115,78,Undirected,1
116,3,Undirected,4
116,4,Undirected,6
116,6,Undirected,2
116,7,Undirected,1
116,30,Undirected,1
116,117,Undirected,1
116,121,Undirected,1
117,4,Undirected,4
117,6,Undirected,1
117,7,Undirected,10
117,26,Undirected,2
117,27,Undirected,2
117,30,Undirected,2
117,116,Undirected,1
117,118,Undirected,4
117,121,Undirected,15
117,123,Undirected,1
118,4,Undirected,4
118,6,Undirected,1
118,7,Undirected,14
118,30,Undirected,2
118,117,Undirected,4
118,120,Undirected,9
118,121,Undirected,33
118,122,Undirected,10
118,123,Undirected,4
118,124,Undirected,5
119,7,Undirected,2
120,118,Undirected,9
120,121,Undirected,4
120,122,Undirected,5
121,3,Undirected,2
121,4,Undirected,4
121,7,Undirected,17
121,30,Undirected,1
121,46,Undirected,1
121,47,Undirected,1
121,116,Undirected,1
121,117,Undirected,15
121,118,Undirected,33
121,120,Undirected,4
121,122,Undirected,9
121,123,Undirected,3
121,124,Undirected,6
122,4,Undirected,1
122,7,Undirected,3
122,118,Undirected,10
122,120,Undirected,5
122,121,Undirected,9
123,7,Undirected,1
123,117,Undirected,1
123,118,Undirected,4
123,121,Undirected,3
123,124,Undirected,1
124,7,Undirected,3
124,118,Undirected,5
124,121,Undirected,6
124,123,Undirected,1
125,6,Undirected,1
125,30,Undirected,3
126,1,Undirected,8
126,3,Undirected,1
126,4,Undirected,5
126,5,Undirected,1
126,7,Undirected,1
126,11,Undirected,6
126,19,Undirected,1
126,23,Undirected,1
126,26,Undirected,3
126,30,Undirected,1
126,34,Undirected,1
126,79,Undirected,2
126,127,Undirected,1
126,134,Undirected,2
126,137,Undirected,9
126,141,Undirected,6
126,142,Undirected,1
126,143,Undirected,2
126,144,Undirected,3
126,145,Undirected,1
126,146,Undirected,1
126,148,Undirected,1
126,201,Undirected,2
126,203,Undirected,1
126,204,Undirected,1
127,5,Undirected,1
127,34,Undirected,2
127,39,Undirected,1
127,79,Undirected,2
127,126,Undirected,1
127,141,Undirected,3
127,144,Undirected,1
128,3,Undirected,1
128,7,Undirected,1
128,30,Undirected,2
128,31,Undirected,1
128,134,Undirected,2
128,135,Undirected,2
128,136,Undirected,1
128,141,Undirected,2
130,3,Undirected,1
130,7,Undirected,3
130,26,Undirected,1
130,43,Undirected,3
130,131,Undirected,1
130,132,Undirected,5
130,134,Undirected,3
130,137,Undirected,2
130,141,Undirected,3
130,207,Undirected,1
130,208,Undirected,1
131,1,Undirected,2
131,2,Undirected,1
131,3,Undirected,1
131,8,Undirected,1
131,14,Undirected,2
131,15,Undirected,1
131,16,Undirected,1
131,20,Undirected,1
131,29,Undirected,1
131,84,Undirected,2
131,130,Undirected,1
131,132,Undirected,2
131,134,Undirected,3
131,137,Undirected,1
131,148,Undirected,1
131,151,Undirected,1
132,1,Undirected,1
132,3,Undirected,3
132,4,Undirected,1
132,5,Undirected,3
132,27,Undirected,1
132,29,Undirected,1
132,30,Undirected,8
132,39,Undirected,1
132,43,Undirected,1
132,44,Undirected,2
132,130,Undirected,5
132,131,Undirected,2
132,134,Undirected,4
132,137,Undirected,4
132,141,Undirected,5
132,159,Undirected,1
132,208,Undirected,1
133,29,Undirected,1
133,30,Undirected,1
133,31,Undirected,2
134,1,Undirected,9
134,3,Undirected,12
134,4,Undirected,3
134,5,Undirected,17
134,7,Undirected,1
134,11,Undirected,1
134,18,Undirected,1
134,19,Undirected,1
134,20,Undirected,2
134,23,Undirected,1
134,26,Undirected,6
134,27,Undirected,1
134,29,Undirected,1
134,30,Undirected,4
134,31,Undirected,1
134,34,Undirected,2
134,38,Undirected,1
134,39,Undirected,18
134,44,Undirected,16
134,79,Undirected,2
134,126,Undirected,2
134,128,Undirected,2
134,130,Undirected,3
134,131,Undirected,3
134,132,Undirected,4
134,135,Undirected,4
134,136,Undirected,1
134,137,Undirected,9
134,138,Undirected,1
134,141,Undirected,1
134,142,Undirected,1
134,144,Undirected,1
134,200,Undirected,3
135,128,Undirected,2
135,134,Undirected,4
135,136,Undirected,1
136,128,Undirected,1
136,134,Undirected,1
136,135,Undirected,1
136,141,Undirected,1
137,1,Undirected,18
137,3,Undirected,1
137,4,Undirected,12
137,5,Undirected,1
137,11,Undirected,13
137,23,Undirected,1
137,34,Undirected,1
137,79,Undirected,2
137,126,Undirected,9
137,130,Undirected,2
137,131,Undirected,1
137,132,Undirected,4
137,134,Undirected,9
137,138,Undirected,2
137,140,Undirected,1
137,141,Undirected,8
137,142,Undirected,1
137,143,Undirected,1
137,144,Undirected,1
137,207,Undirected,2
138,3,Undirected,1
138,4,Undirected,1
138,6,Undirected,1
138,7,Undirected,1
138,31,Undirected,1
138,134,Undirected,1
138,137,Undirected,2
138,140,Undirected,1
139,140,Undirected,1
140,3,Undirected,1
140,4,Undirected,1
140,6,Undirected,1
140,7,Undirected,1
140,31,Undirected,1
140,137,Undirected,1
140,138,Undirected,1
140,139,Undirected,1
141,1,Undirected,4
141,3,Undirected,2
141,4,Undirected,16
141,6,Undirected,1
141,7,Undirected,1
141,11,Undirected,1
141,26,Undirected,1
141,43,Undirected,2
141,79,Undirected,5
141,126,Undirected,6
141,127,Undirected,3
141,128,Undirected,2
141,130,Undirected,3
141,132,Undirected,5
141,134,Undirected,1
141,136,Undirected,1
141,137,Undirected,8
141,142,Undirected,11
141,143,Undirected,17
141,144,Undirected,21
141,145,Undirected,9
141,148,Undirected,13
141,151,Undirected,1
141,207,Undirected,1
141,208,Undirected,3
142,1,Undirected,2
142,3,Undirected,1
142,4,Undirected,17
142,5,Undirected,1
142,11,Undirected,1
142,26,Undirected,1
142,40,Undirected,1
142,79,Undirected,6
142,88,Undirected,2
142,89,Undirected,2
142,126,Undirected,1
142,134,Undirected,1
142,137,Undirected,1
142,141,Undirected,11
142,143,Undirected,46
142,144,Undirected,35
142,145,Undirected,2
142,148,Undirected,6
142,159,Undirected,1
143,1,Undirected,1
143,3,Undirected,3
143,4,Undirected,14
143,11,Undirected,1
143,26,Undirected,1
143,79,Undirected,6
143,88,Undirected,2
143,89,Undirected,2
143,93,Undirected,1
143,126,Undirected,2
143,137,Undirected,1
143,141,Undirected,17
143,142,Undirected,46
143,144,Undirected,47
143,145,Undirected,2
143,147,Undirected,1
143,148,Undirected,8
144,3,Undirected,2
144,4,Undirected,20
144,6,Undirected,1
144,7,Undirected,1
144,11,Undirected,1
144,26,Undirected,2
144,34,Undirected,1
144,79,Undirected,9
144,88,Undirected,2
144,89,Undirected,2
144,93,Undirected,1
144,126,Undirected,3
144,127,Undirected,1
144,134,Undirected,1
144,137,Undirected,1
144,141,Undirected,21
144,142,Undirected,35
144,143,Undirected,47
144,145,Undirected,6
144,147,Undirected,1
144,148,Undirected,21
144,149,Undirected,3
144,151,Undirected,1
145,1,Undirected,5
145,4,Undirected,5
145,11,Undirected,1
145,34,Undirected,1
145,79,Undirected,5
145,126,Undirected,1
145,141,Undirected,9
145,142,Undirected,2
145,143,Undirected,2
145,144,Undirected,6
145,148,Undirected,3
145,152,Undirected,1
146,1,Undirected,3
146,2,Undirected,1
146,11,Undirected,1
146,27,Undirected,1
146,33,Undirected,1
146,34,Undirected,1
146,41,Undirected,1
146,44,Undirected,1
146,79,Undirected,1
146,93,Undirected,6
146,126,Undirected,1
146,147,Undirected,6
146,171,Undirected,1
146,175,Undirected,1
147,1,Undirected,7
147,2,Undirected,1
147,4,Undirected,6
147,11,Undirected,1
147,27,Undirected,1
147,32,Undirected,1
147,33,Undirected,1
147,34,Undirected,1
147,41,Undirected,1
147,79,Undirected,2
147,88,Undirected,2
147,89,Undirected,3
147,93,Undirected,43
147,143,Undirected,1
147,144,Undirected,1
147,146,Undirected,6
147,155,Undirected,1
147,156,Undirected,1
148,4,Undirected,12
148,6,Undirected,1
148,7,Undirected,1
148,79,Undirected,4
148,88,Undirected,1
148,89,Undirected,1
148,126,Undirected,1
148,131,Undirected,1
148,141,Undirected,13
148,142,Undirected,6
148,143,Undirected,8
148,144,Undirected,21
148,145,Undirected,3
148,149,Undirected,4
148,150,Undirected,2
148,151,Undirected,2
148,152,Undirected,2
148,153,Undirected,3
148,155,Undirected,1
149,4,Undirected,1
149,144,Undirected,3
149,148,Undirected,4
149,152,Undirected,1
149,153,Undirected,1
150,148,Undirected,2
150,151,Undirected,1
150,152,Undirected,1
151,131,Undirected,1
151,141,Undirected,1
151,144,Undirected,1
151,148,Undirected,2
151,150,Undirected,1
151,152,Undirected,1
152,145,Undirected,1
152,148,Undirected,2
152,149,Undirected,1
152,150,Undirected,1
152,151,Undirected,1
152,153,Undirected,1
153,148,Undirected,3
153,149,Undirected,1
153,152,Undirected,1
154,88,Undirected,1
154,89,Undirected,1
154,155,Undirected,2
154,156,Undirected,2
155,88,Undirected,1
155,89,Undirected,1
155,93,Undirected,1
155,147,Undirected,1
155,148,Undirected,1
155,154,Undirected,2
155,156,Undirected,10
156,4,Undirected,1
156,88,Undirected,1
156,89,Undirected,1
156,93,Undirected,1
156,147,Undirected,1
156,154,Undirected,2
156,155,Undirected,10
156,157,Undirected,1
157,1,Undirected,1
157,4,Undirected,1
157,5,Undirected,1
157,88,Undirected,1
157,89,Undirected,1
157,156,Undirected,1
157,158,Undirected,2
157,164,Undirected,1
158,1,Undirected,2
158,5,Undirected,1
158,44,Undirected,2
158,157,Undirected,2
158,164,Undirected,1
159,1,Undirected,2
159,11,Undirected,1
159,40,Undirected,2
159,43,Undirected,5
159,132,Undirected,1
159,142,Undirected,1
160,2,Undirected,9
160,3,Undirected,2
160,6,Undirected,1
160,7,Undirected,2
160,11,Undirected,1
160,26,Undirected,2
160,28,Undirected,6
160,29,Undirected,2
160,30,Undirected,7
160,31,Undirected,1
160,32,Undirected,2
160,38,Undirected,7
160,39,Undirected,15
160,40,Undirected,2
160,41,Undirected,1
160,42,Undirected,1
160,44,Undirected,3
160,79,Undirected,1
160,88,Undirected,12
160,89,Undirected,1
160,90,Undirected,1
160,93,Undirected,1
160,98,Undirected,1
160,161,Undirected,3
160,162,Undirected,2
160,163,Undirected,3
160,164,Undirected,15
160,165,Undirected,6
160,166,Undirected,3
160,167,Undirected,4
160,178,Undirected,2
161,2,Undirected,1
161,3,Undirected,1
161,38,Undirected,1
161,39,Undirected,1
161,88,Undirected,1
161,160,Undirected,3
161,162,Undirected,1
161,163,Undirected,1
161,164,Undirected,3
161,165,Undirected,1
161,166,Undirected,1
161,167,Undirected,2
162,2,Undirected,1
162,30,Undirected,3
162,38,Undirected,1
162,39,Undirected,1
162,160,Undirected,2
162,161,Undirected,1
162,163,Undirected,3
162,164,Undirected,3
162,165,Undirected,3
162,166,Undirected,3
162,167,Undirected,3
162,178,Undirected,1
163,2,Undirected,2
163,30,Undirected,1
163,38,Undirected,1
163,39,Undirected,2
163,160,Undirected,3
163,161,Undirected,1
163,162,Undirected,3
163,164,Undirected,5
163,165,Undirected,4
163,166,Undirected,3
163,167,Undirected,3
163,178,Undirected,1
164,2,Undirected,11
164,3,Undirected,1
164,7,Undirected,2
164,26,Undirected,2
164,28,Undirected,5
164,29,Undirected,2
164,30,Undirected,3
164,31,Undirected,2
164,32,Undirected,1
164,38,Undirected,7
164,39,Undirected,30
164,40,Undirected,1
164,41,Undirected,1
164,42,Undirected,1
164,44,Undirected,4
164,88,Undirected,11
164,96,Undirected,3
164,98,Undirected,2
164,157,Undirected,1
164,158,Undirected,1
164,160,Undirected,15
164,161,Undirected,3
164,162,Undirected,3
164,163,Undirected,5
164,165,Undirected,7
164,166,Undirected,3
164,167,Undirected,5
164,175,Undirected,1
164,178,Undirected,3
165,2,Undirected,2
165,28,Undirected,1
165,29,Undirected,1
165,30,Undirected,1
165,31,Undirected,1
165,38,Undirected,1
165,39,Undirected,4
165,88,Undirected,3
165,160,Undirected,6
165,161,Undirected,1
165,162,Undirected,3
165,163,Undirected,4
165,164,Undirected,7
165,166,Undirected,3
165,167,Undirected,4
165,178,Undirected,1
166,2,Undirected,1
166,38,Undirected,2
166,39,Undirected,2
166,160,Undirected,3
166,161,Undirected,1
166,162,Undirected,3
166,163,Undirected,3
166,164,Undirected,3
166,165,Undirected,3
166,167,Undirected,3
166,178,Undirected,1
167,2,Undirected,1
167,28,Undirected,1
167,30,Undirected,3
167,31,Undirected,1
167,38,Undirected,1
167,39,Undirected,6
167,88,Undirected,2
167,160,Undirected,4
167,161,Undirected,2
167,162,Undirected,3
167,163,Undirected,3
167,164,Undirected,5
167,165,Undirected,4
167,166,Undirected,3
167,178,Undirected,1
168,15,Undirected,2
168,36,Undirected,1
168,49,Undirected,1
168,53,Undirected,1
168,54,Undirected,1
168,55,Undirected,3
168,56,Undirected,3
168,59,Undirected,2
169,2,Undirected,10
169,37,Undirected,1
169,170,Undirected,8
169,171,Undirected,4
169,176,Undirected,1
169,178,Undirected,1
169,184,Undirected,1
169,206,Undirected,1
170,2,Undirected,8
170,37,Undirected,1
170,169,Undirected,8
170,171,Undirected,4
170,176,Undirected,1
170,178,Undirected,1
170,206,Undirected,1
171,2,Undirected,6
171,146,Undirected,1
171,169,Undirected,4
171,170,Undirected,4
171,175,Undirected,1
172,2,Undirected,2
173,2,Undirected,3
173,187,Undirected,2
173,194,Undirected,1
174,2,Undirected,1
175,1,Undirected,3
175,2,Undirected,17
175,3,Undirected,5
175,7,Undirected,1
175,8,Undirected,2
175,11,Undirected,2
175,15,Undirected,3
175,16,Undirected,1
175,20,Undirected,1
175,32,Undirected,1
175,39,Undirected,2
175,40,Undirected,1
175,48,Undirected,1
175,80,Undirected,2
175,85,Undirected,2
175,86,Undirected,1
175,87,Undirected,3
175,105,Undirected,1
175,146,Undirected,1
175,164,Undirected,1
175,171,Undirected,1
175,176,Undirected,13
175,177,Undirected,8
175,178,Undirected,10
175,196,Undirected,1
175,206,Undirected,1
176,1,Undirected,1
176,2,Undirected,16
176,3,Undirected,4
176,5,Undirected,1
176,8,Undirected,2
176,15,Undirected,1
176,39,Undirected,1
176,85,Undirected,1
176,87,Undirected,1
176,105,Undirected,2
176,169,Undirected,1
176,170,Undirected,1
176,175,Undirected,13
176,177,Undirected,13
176,178,Undirected,11
176,196,Undirected,1
176,206,Undirected,1
177,2,Undirected,7
177,3,Undirected,1
177,7,Undirected,1
177,15,Undirected,1
177,79,Undirected,1
177,85,Undirected,1
177,87,Undirected,1
177,105,Undirected,1
177,175,Undirected,8
177,176,Undirected,13
177,178,Undirected,9
177,196,Undirected,1
177,206,Undirected,1
178,2,Undirected,15
178,3,Undirected,2
178,6,Undirected,2
178,7,Undirected,2
178,11,Undirected,1
178,15,Undirected,1
178,32,Undirected,2
178,39,Undirected,4
178,79,Undirected,1
178,80,Undirected,2
178,85,Undirected,2
178,86,Undirected,1
178,87,Undirected,3
178,160,Undirected,2
178,162,Undirected,1
178,163,Undirected,1
178,164,Undirected,3
178,165,Undirected,1
178,166,Undirected,1
178,167,Undirected,1
178,169,Undirected,1
178,170,Undirected,1
178,175,Undirected,10
178,176,Undirected,11
178,177,Undirected,9
178,196,Undirected,2
178,206,Undirected,1
179,2,Undirected,2
179,3,Undirected,2
179,7,Undirected,3
179,26,Undirected,18
179,28,Undirected,5
179,29,Undirected,4
179,30,Undirected,10
179,31,Undirected,2
179,37,Undirected,1
179,180,Undirected,1
179,181,Undirected,1
179,184,Undirected,8
179,185,Undirected,3
179,188,Undirected,1
179,189,Undirected,1
179,192,Undirected,1
180,26,Undirected,1
180,179,Undirected,1
180,181,Undirected,1
181,26,Undirected,1
181,179,Undirected,1
181,180,Undirected,1
182,7,Undirected,2
182,26,Undirected,1
182,183,Undirected,2
183,7,Undirected,3
183,26,Undirected,1
183,182,Undirected,2
184,2,Undirected,67
184,3,Undirected,25
184,5,Undirected,3
184,7,Undirected,13
184,26,Undirected,26
184,28,Undirected,4
184,30,Undirected,7
184,31,Undirected,1
184,35,Undirected,3
184,36,Undirected,17
184,37,Undirected,4
184,38,Undirected,1
184,39,Undirected,3
184,97,Undirected,1
184,169,Undirected,1
184,179,Undirected,8
184,185,Undirected,29
184,188,Undirected,4
184,189,Undirected,2
184,190,Undirected,1
184,192,Undirected,9
184,193,Undirected,9
184,194,Undirected,2
184,196,Undirected,2
185,2,Undirected,14
185,3,Undirected,9
185,7,Undirected,4
185,26,Undirected,12
185,28,Undirected,3
185,29,Undirected,1
185,30,Undirected,2
185,31,Undirected,1
185,35,Undirected,1
185,36,Undirected,5
185,38,Undirected,1
185,39,Undirected,1
185,179,Undirected,3
185,184,Undirected,29
185,186,Undirected,2
185,187,Undirected,3
185,188,Undirected,1
185,189,Undirected,1
185,192,Undirected,4
185,193,Undirected,3
186,2,Undirected,7
186,26,Undirected,1
186,28,Undirected,1
186,185,Undirected,2
186,187,Undirected,9
187,2,Undirected,24
187,3,Undirected,4
187,7,Undirected,6
187,26,Undirected,3
187,28,Undirected,1
187,36,Undirected,1
187,49,Undirected,1
187,173,Undirected,2
187,185,Undirected,3
187,186,Undirected,9
187,194,Undirected,1
188,30,Undirected,1
188,179,Undirected,1
188,184,Undirected,4
188,185,Undirected,1
188,189,Undirected,2
188,192,Undirected,3
188,193,Undirected,1
189,179,Undirected,1
189,184,Undirected,2
189,185,Undirected,1
189,188,Undirected,2
189,192,Undirected,1
190,184,Undirected,1
192,2,Undirected,1
192,3,Undirected,1
192,7,Undirected,1
192,26,Undirected,3
192,28,Undirected,1
192,30,Undirected,1
192,179,Undirected,1
192,184,Undirected,9
192,185,Undirected,4
192,188,Undirected,3
192,189,Undirected,1
192,193,Undirected,2
193,7,Undirected,4
193,26,Undirected,3
